Gene Name	Ensembl	GeneCards
G-58196		
G-11030		
AT3G46940		
G12WB-3449		
EG12393		
G-630		
SCO1346		
G-63055		
G66-32922	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000359246</a>	
G-12244		
BSU13600		
G-15179		
G-81045		
G-9390		
G-11172		
G812		
G-34486		
G-43949		
G1G01-3833		
BSU25790		
HS15713	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000168803</a>	
EG10076		
AT5G13640		
G-15084		
G-11642		
G18NG-12136		
G-15410		
AT4G04955		
G-815		
G-44303		
G-12410		
G-12326		
G7195		
G-12413		
HS01565		
G-11136		
G-14735		
G-58161		
G-15196		
G-62993		
YMR256C		
G7751		
G6977		
EG12057		
G-157		
G-107796		
G-17899		
EG10174		
HMPREF1322_RS00480		
G-17800		
G-10942		
G185E-7817		
G-12118		
G-1821		
G-9788		
G7265		
G-80869		
HS00931	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000068120</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NBP</a>
G-2981		
HS07501	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000148218</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ALAD</a>
G-43716		
G-43918		
G-44018		
HS04631	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000123130</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ACATE2</a>
AT2G14920		
AT5G18100		
SM_B20949		
G-81048		
HS14634	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000156795</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ10204</a>
EG11867		
EG11317		
G18NG-11090		
G-58211		
EG11553		
SGL_RS09745		
G-81177		
G-81116		
G-44453		
G7055		
G-11863		
G-80812		
G-107750		
HS11961		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MAN2A2</a>
HS00982	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000070061</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>IKBKAP</a>
G66-31234	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000241935</a> // <a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000488438</a> // <a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000370646</a>	
G-2883		
G-58866		
SYNPCC7942_0326		
STM3601		
G7716		
AT1G17745		
EG10827		
G-12309		
G3O-31145		
G-17887		
G-27		
G-111		
G1I0R-70		
G-10159		
G-3883		
G-124394		
G66-37870	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000182220</a>	
G3O-29494		
EG10668		
G-3904		
EG12053		
EG11289		
G-12491		
G3O-33086		
AT2G28190		
G-11375		
G-9282		
G-12542		
G-58199		
G-10251		
G-80909		
G-286		
G-7841		
G-12292		
HS03333	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000110719</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>TCIRG1</a>
AT1G67730		
G-17618		
G-10623		
G-15004		
G-10249		
EG10757		
AT1G53240		
G-80618		
G-107665		
EG10329		
HS03017	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000107669</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATE1</a>
G-55187		
G-350		
HS04165	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000117682</a>	
G-10226		
BAB_RS18990		
EG11341		
G-14521		
G12WB-159		
G-58319		
EG10739		
G-44759		
G-11528		
G-10272		
HS10382		
EG11207		
G-10902		
EG10142		
G-107893		
G-55026		
G-9382		
G-15219		
EG11543		
G-10382		
G-17670		
EG12102		
HS01108	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000073614</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>RBBP2</a>
G-12552		
G-43885		
G-12058		
G-11645		
G-107433		
G-80750		
G-80478		
G-9425		
G-3770		
HS01269		
TX72_RS01490		
G-10147		
G6577		
G-14732		
G-3002		
G-17674		
G3O-34012		
G-12574		
G-44058		
G-17845		
G-5181		
HS14553		
AT4G35090		
AT2G35120		
G-15965		
G-14459		
G-107544		
G-81015		
YIL155C		
HS01304		
G-10772		
G-12377		
HS07466	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000147684</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NDUFB9</a>
G6646		
EG12294		
G-12801		
G-107789		
G-43778		
G-80699		
HS09306	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000183648</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NDUFB1</a>
G-9466		
G-34489		
HS04074		
SYNPCC7942_0337		
G1I0R-2608		
G-10329		
HS02832	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000105953</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>OGDH</a>
G-44427		
G-55005		
G-43950		
G-12294		
G-14971		
HS11043	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000176387</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HSD11B2</a>
G-124305		
G-11970		
G-6543		
G-3683		
G-17754		
HS13779	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000139428</a>	
G-15409		
G-15381		
G-12315		
AT1G20330		
G-80865		
AT2G43100		
G7445		
G-15976		
HP_RS06220		
BP07_RS03260		
G6770		
AG4		
G-44697		
G-15357		
G-43726		
G66-47339		
G-107801		
EG10485		
G7616		
G-124142		
G-10351		
G-9428		
G-11034		
G-58205		
G-1782		
G-12232		
G-10376		
G-80876		
G-11164		
G-12433		
MTR.43949.1.S1_AT		
G-15208		
HS05836		
G-5821		
EG10814		
G-58329		
AT5G13630		
AT3G03530		
YLR260W		
G3O-29993		
G1G01-4796		
HS11091		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SULT1A2</a>
G-124390		
G-10067		
G-11937		
G-14878		
G-9171		
G-12253		
AT5G10870		
GCQD-622		
EG10430		
YJR025C		
G-15154		
G-364		
G-9345		
G-11471		
HS11390	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000179477</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ALOX12B</a>
AT3G21750		
CT_822		
EG10579		
G-311		
YDL052C		
me1		
G-10415		
G-44336		
G-12527		
G-2284		
G-17719		
HS00919	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000067829</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>IDH3G</a>
G-15431		
HS11426	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000179913</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>B3GNT3</a>
G-17624		
G-44537		
SYNPCC7942_1088		
G-2485		
EG11227		
G-10778		
G-3762		
G-107822		
G-10573		
G-107631		
G-43811		
HS01822		
G185E-5967		
YMR101C		
G3O-2		
EG10567		
G-58253		
G-10817		
G-12769		
G-12589		
G-124202		
G1G01-4212		
G-9925		
HS05555		
G-80994		
G-124232		
G-43886		
G-58749		
G-124226		
G-55089		
G-3283		
G-9710		
G-44290		
G-107413		
G-16003		
EG10931		
G-44644		
G-10022		
G-14836		
AT3G12120		
HS07544		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PAPSS2</a>
AT3G16410		
G7961		
G-107689		
AT1G23310		
G-55009		
G-58813		
G-11318		
HS09610	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000167701</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GPT</a>
G-107470		
G3O-33999		
G-44619		
AT1G51980		
G185E-6255		
SGL_RS04535		
G-44209		
GCQD-1679		
BSU34120		
EG12013		
G7858		
G-58812		
G-9080		
AT2G04540		
G-43987		
HS06845		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>P4HB</a>
G1FZ6-5513		
BSU35670		
HS12012	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000006459</a>	
G-44600		
G-12763		
G-15091		
G-10577		
G-44045		
G-58785		
G-11406		
G-1243		
G-10653		
G1G01-4389		
AT5G25900		
EG10088		
AT4G15340		
G-188		
G-14771		
G-27133		
STM2360		
G-55139		
G185E-5349		
G-18029		
AT4G33790		
G-107419		
EG10784		
CHLREDRAFT_184067		
G-81151		
HS04399	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000120437</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ACAT2</a>
EG10029		
G1G01-4405		
G-10684		
G-107430		
BP07_RS06315		
BBSC		
FY484_RS04020		
G-80496		
G-17644		
G-80915		
SYNPCC7942_2343		
G6409		
EG11101		
G-17910		
EG11556		
G-43968		
EG10492		
ENSG00000096256		
BSU15800		
G-124340		
EG11675		
G-14888		
G-10184		
G-10726		
G-11476		
G-43862		
EG11014		
G-10439		
G-81003		
G-17726		
G-11945		
G185E-7819		
G-9573		
HS07112	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000143819</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>EPHX1</a>
G-10960		
G-80616		
G-508		
G-10021		
G-9877		
G-12319		
G-11882		
G-12197		
G-17622		
G-9121		
HS01767	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000092295</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>TGM1</a>
HMPREF1322_RS08490		
G-11145		
EG10470		
G-9612		
G-11946		
G-2221		
G-11999		
G1G01-4461		
AT4G13770		
AT4G34138		
CHLREDRAFT_130316		
G-12277		
G-80862		
G-2222		
BSU28440		
G6532		
G-81033		
G-16078		
G6519		
YNL241C		
G185E-6476		
EG10537		
G-8825		
G-15160		
G-44251		
G-17829		
EG11357		
HS11117	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000177000</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MTHFR</a>
ATCG00710		
G-107428		
G-44206		
G7485		
YDR072C		
HS16266	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000173868</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PHOSPHO1</a>
G3O-33989		
G-58224		
G-124189		
G-44056		
G7254		
G-4582		
G7285		
G-6781		
HS01688		
G-2401		
HS03355		
G-10070		
G-107416		
G-10034		
HS01640	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000089163</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SIRT4</a>
G0-9461		
G-81034		
G-107813		
HS13442	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000132763</a>	
EG10212		
G-54991		
HS06627	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000139531</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SUOX</a>
G-11629		
G-9052		
HS09394	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000166411</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>IDH3A</a>
YOL011W		
EG10709		
EG10756		
G-63078		
G-6482		
EG10990		
G-10097		
G-10028		
G-11862		
HS09727		
G-55051		
G-44048		
G-18060		
AT4G30580		
G-2289		
G-10560		
EG11857		
G1G01-107		
G185E-7536		
G185E-7845		
AT4G27260		
G-12394		
HS05123	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000127663</a>	
STM0628		
G-124329		
BSU38500		
G-107719		
G-185		
EG10901		
G-12780		
G-81119		
TX72_RS11455		
EG10193		
G-107878		
G-55060		
G-9399		
HS09183		
HS04183		
G-330		
SYNPCC7942_0333		
EG10161		
YPL069C		
G-81105		
G-80754		
G-10403		
EG11900		
CHLREDRAFT_205935		
AT1G36160		
G-80589		
G-9758		
G-8872		
HS02869	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000106144</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CASP2</a>
G-11171		
G-11466		
G1G01-4529		
G6960		
EG10916		
HS14518	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000154316</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>C8orf12</a>
EG11392		
G-143		
G185E-7782		
G-15991		
G-269		
HS16149	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000172922</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ20974</a>
G-80891		
G12WB-1826		
G-107918		
EG11589		
YLR175W		
G0-9281		
HP_RS06270		
G-333		
G-11339		
G-107566		
G-12553		
HS05368	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000130309</a>	
G-58129		
HS06050		
EG12469		
HS08619		
EG10962		
AT2G11810		
G-55152		
G-192		
ATCG00580		
RHA1_RO10126		
G6934		
G-81152		
HS01540	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000086696</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HSD17B2</a>
G-17838		
YNL292W		
GIO2-1460		
G-80660		
G-2945		
G185E-4635		
G6286		
G185E-4779		
G-14504		
G-10666		
G-58320		
G-14889		
G-34650		
G-11768		
SGL_RS02600		
G7230		
HS00371	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000015532</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>XYLT2</a>
G-63082		
HS09788	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000168575</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SLC20A2</a>
G-17948		
G-80547		
G-80546		
G-372		
G-494		
G-124291		
EG11669		
EG11529		
G-3841		
G-10042		
YPR062W		
G-44415		
EG11073		
G-15013		
G-44751		
G-14872		
AT3G11430		
SGL_RS08205		
G-14982		
G-7121		
HS13469	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000133247</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MGC2705</a>
G1G01-4393		
G1G01-2972		
G-124419		
G-9303		
G-2082		
G-9784		
EG10837		
G-9776		
G-9116		
BAB_RS21540		
HS06719	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000140459</a>	
EG10389		
G-96		
G-11978		
G-9954		
G185E-6398		
G-10155		
G-81108		
G-55166		
EG10248		
G-197		
G185E-4244		
EG10127		
YDR062W		
EG12399		
EG12216		
G-14615		
G-60		
G-15198		
G-44366		
G-124413		
G-81166		
G-124457		
AT3G25820		
EG11500		
HS09270		
G-43856		
G-12388		
G-15024		
G-80509		
G-14910		
G-10258		
EG11329		
AT3G14440		
YPL087W		
HS06629		
G-44521		
G-12424		
AT5G52570		
G-27145		
G-15077		
G-80721		
G-11682		
AF_RS01925		
G-12025		
G-44359		
AT5G54510		
HS07428	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000147408</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ChGn</a>
RHA1_RO10136		
G7334		
G-18		
EG10982		
G-10048		
EG11938		
G18C3-376		
G185E-8104		
HS00906	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000067225</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PKM2</a>
G-11391		
HS09924		
G-10010		
G-80826		
AT4G34350		
SCO6264		
AT3G11750		
HS02174	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000100983</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GSS</a>
G-58210		
EG12129		
G185E-4610		
G-124244		
G-55130		
HS07460	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000147647</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>DPYS</a>
GQT-4735		
G3O-32438		
G-80799		
HS05318		
G-10704		
HP_RS06260		
YIL099W		
EG30062		
AT3G23410		
G-58264		
G-1503		
G-9965		
YGR177C		
AT3G13730		
G-11711		
G-191		
G-107946		
G-58327		
HS02935	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000106633</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GCK</a>
G-5101		
G-124434		
AT5G48230		
G-516		
G-12311		
G-15450		
G7020		
G-10121		
G-3523		
BBSD		
G66-33937	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000175536</a> // <a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000310109</a>	
G-3789		
YAR015W		
EG12091		
G-9316		
HS00622		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GLDC</a>
G7893		
G-124387		
YGR010W		
AT2G13810		
AT5G64860		
G-10715		
G1		
G-9212		
HS06436	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000138029</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HADHB</a>
G-80465		
G-81184		
RHA1_RO10211		
AT4G29210		
G-107782		
G-10533		
G-11390		
G-15353		
G-15427		
GBAA_PXO2_0062		
G-15259		
G-10988		
BAB_RS18470		
G-11405		
G-44408		
AT1G77760		
G-44315		
G-124198		
G-10961		
G-9760		
G6782		
AT3G51840		
HS01358		
EG11908		
G-80651		
G-80556		
G-124441		
YMR217W		
G-14907		
G-11485		
EG11880		
G-10142		
G-3003		
G-11569		
HP_RS00435		
EG11002		
G-8963		
G-124337		
G-63042		
G-43768		
HS01900	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000099624</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP5D</a>
G-80696		
G-43893		
G-11140		
EG10890		
G-81005		
G-81069		
STM3722		
TX50_RS01585		
G-107839		
G7430		
G3O-31617		
EG11060		
HS08577	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000161217</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PCYT1A</a>
G-12301		
G-12766		
ATMG00070		
G-58326		
HMPREF1322_RS00035		
EG10652		
EG10693		
G-80396		
G-44449		
EG12168		
G-17947		
GIO6-18781		
G-124431		
G-9559		
G-9097		
G-15950		
EG11404		
CHLREDRAFT_76146		
G-15079		
G-11542		
G-107756		
YKL182W		
G5000		
BSU02100		
HP0779		
YCL004W		
EG10907		
G-10740		
YPL111W		
G-44154		
SGL_RS14825		
HS13400	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000131873</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CHSY1</a>
ATMG00513		
G-11472		
G-12464		
G-12744		
G-58829		
AT3G48680		
G-12147		
G-4301		
G-124267		
G-58204		
G-11174		
G-12781		
G-9185		
G-44070		
G-10432		
G-10731		
G-27163		
G-124158		
G-9685		
SYNPCC7942_0143		
HMPREF1322_RS06040		
HS06899	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000142168</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SOD1</a>
G-18042		
HS07617	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000149485</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FADS3</a>
G-43965		
G-9007		
RHA1_RO08060		
YBL045C		
AT1G48140		
AT5G48840		
HS07581	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000149084</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HSD17B12</a>
G-44033		
G-107461		
G-63074		
G-18065		
G-43898		
G-9214		
G-10310		
G-15020		
YHR074W		
EG11837		
G-43921		
G-2882		
EG11368		
G-10230		
G-107		
G-34511		
G-80976		
SCO5090		
G66-30969	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000360768</a>	
G-124439		
MGI:3027917		
G-9315		
G-15163		
G-43757		
G-10528		
G-80594		
G-9927		
EG11648		
HMPREF1322_RS00350		
HS01816	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000095321</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CRAT</a>
EG11647		
EG11692		
G-58783		
G-9119		
G-10006		
G3O-34264		
BBE		
G-12782		
G-14861		
G-9919		
G-9496		
EG10818		
HS01870	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000096717</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SIRT1</a>
G-43842		
G185E-7208		
G-58218		
G-10531		
AT4G34640		
G-81061		
G-9298		
G-124292		
G-12247		
G-12160		
HS09519		
G-80694		
G185E-5659		
G-58841		
YOR067C		
G-80932		
G-18048		
G-14806		
AT3G04870		
BSU35570		
G-12719		
G-10317		
G-10195		
G-44482		
G-124382		
HS04039	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000116711</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PLA2G4A</a>
EG12462		
G-10284		
EG11560		
G-11178		
G-58163		
G-80559		
AT3G17810		
G-9672		
G-12546		
G6318		
G6556		
G-124400		
G-10330		
CHRECP045		
G-15213		
G4FS-10		
AT3G06860		
HS08270		
HS03339	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000110799</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>VWF</a>
G-107827		
G-11336		
G-12493		
G6383		
G-80635		
G-10031		
G-9520		
EAS34		
AT3G29320		
G-359		
YOR126C		
G-15283		
EG10286		
EG10508		
HS14498	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000153989</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>LOC116150</a>
G6859		
G-15152		
EG10207		
G-9839		
YBR229C		
YJL026W		
G-12602		
G-10964		
BSU19460		
G-80480		
HS07104	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000143774</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GUK1</a>
HS00576		
G-44150		
SGL_RS10130		
G-2001		
G-10189		
G-10903		
G1I0R-2610		
EG11460		
G-124162		
TX72_RS08625		
G-124185		
G1G01-167		
AF_RS09735		
CHLREDRAFT_195162		
G-5281		
EG10626		
G-11376		
G-11930		
G-10566		
G-14791		
G-9554		
G-1641		
G-12143		
G-14610		
G-124396		
G-58858		
G-58334		
G-10545		
BAB_RS18465		
G-80565		
G6099		
G-17699		
G18C3-397		
G-10690		
G-55140		
YOR143C		
AT3G06510		
EG11112		
G-10240		
HS04993	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000126088</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>UROD</a>
G-11400		
HS08173	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000157064</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>C1orf15</a>
G-16063		
G-12354		
G-34555		
HS09501		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>LYSAL1</a>
G-55099		
G-15500		
G-124276		
G-124167		
G-385		
G-124323		
G-11000		
G-43938		
EG12097		
G-43753		
HS06458	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000138109</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CYP2C9</a>
G-9416		
G-11724		
G-80679		
G-11414		
G6236		
EG10959		
G-15269		
SYNPCC7942_2525		
HS02675		
G-124424		
AT2G34490		
G-44027		
HS13612	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000136104</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ11712</a>
HS00157	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000006007</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MIR16</a>
G-3264		
G-80967		
G-58849		
G-15225		
G6529		
HS00936		
G-3765		
G-58800		
AT1G62570		
G-17973		
G-44494		
G-55084		
EG12233		
EG10206		
EG10271		
G-10133		
EG12734		
G-10479		
G-479		
G-7924		
G-15936		
G-80708		
G-539		
G-10974		
G3O-31118		
G-12718		
G-43701		
HS04862	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000125246</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CLYBL</a>
G-11443		
G-124415		
EG10425		
G-12745		
AT4G33010		
G-43769		
G-9594		
G-9216		
AT2G19860		
EG10938		
HS03979		
BSU10120		
YDL168W		
G18NG-11595		
G-80674		
G-113		
SGL_RS02970		
G6879		
G-44185		
G-12397		
G7104		
G-3286		
G-12215		
HS12491	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000102794</a>	
AT3G54690		
G-11115		
G-12462		
G-34529		
AT3G52180		
SGL_RS08065		
G-9601		
EG10404		
G6746		
G3O-30044		
HS04553		
G-43804		
BSU38510		
EG10355		
AF_RS01920		
G-15927		
AT5G54190		
BSU14920		
EG11353		
YER019W		
G-107871		
G-44288		
G-15009		
G-124397		
G-107680		
HS01349		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FACL5</a>
G-17791		
G-11100		
BSU13570		
EG10299		
GQT-4288		
HMPREF1322_RS07975		
G-107859		
EG10435		
BSU18160		
