Gene Name	Ensembl	GeneCards
HS02117	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000100596'>ENSG00000100596</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SPTLC2'>SPTLC2</a>
G-2486		
G-12649		
G-34591		
G-10948		
G-80583		
HS06241	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000136888'>ENSG00000136888</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1G1'>ATP6V1G1</a>
G-80951		
G-14736		
HS10215	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000170950'>ENSG00000170950</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PGK2'>PGK2</a>
G-43911		
G-15163		
G-44287		
G-9093		
G-9722		
G-15940		
G-11730		
AT1G08520		
G-44705		
G-17831		
G-10152		
G-5701		
G-10627		
G18C3-400		
G-12197		
AT3G49680		
HS02006	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000100220'>ENSG00000100220</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPC117'>HSPC117</a>
G-242		
G-12624		
G-58872		
G-34569		
G-10929		
G-80567		
HS06046		
G-80934		
G-14703		
HS09992	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000169710'>ENSG00000169710</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FASN'>FASN</a>
G-43894		
G-15147		
G-44270		
G-9077		
G-9706		
G-15918		
G-11712		
AT1G02500		
G-44689		
G-17815		
G-10136		
G-55297		
G18C3-375		
G-12181		
AT3G29200		
HS01846		
G-2321		
G-12607		
G-10608		
G-58854		
G-34553		
G-10909		
G-80551		
HS05846		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MAN1A2'>MAN1A2</a>
G-14674		
HS09788	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000168575'>ENSG00000168575</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC20A2'>SLC20A2</a>
G-43877		
G-15126		
G-11382		
G-80921		
G-44254		
G-9049		
G-15548		
G-11674		
G-44673		
G-17795		
G-10116		
G-9681		
G-55181		
G18C3-27		
G-12163		
AT3G22425		
HS01658	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000089597'>ENSG00000089597</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=G2AN'>G2AN</a>
G-2283		
G-12587		
G-10587		
G-58830		
G-34537		
G-10891		
G-80533		
HS05608		
G-14656		
HS09614	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000167720'>ENSG00000167720</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SRR'>SRR</a>
G-43861		
G-15104		
G-11364		
G-80904		
G-44233		
G-9030		
G-15528		
G-11639		
G-44657		
G-17776		
G-10097		
G-9656		
G-55162		
G18C3-12		
G-12140		
AT3G18000		
G-2221		
G-12559		
G-10566		
G-58815		
G-34520		
G-10875		
HS01515	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000085998'>ENSG00000085998</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FLJ20277'>FLJ20277</a>
G-80516		
HS05489	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131100'>ENSG00000131100</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1E1'>ATP6V1E1</a>
G-14634		
HS09498	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000237289'>ENSG00000237289</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=CKMT1'>CKMT1</a>
G-43845		
G-15083		
G-11336		
G-80888		
G-44216		
G-9009		
G-15511		
G-116		
G-44635		
G-17758		
G-10081		
G-9631		
G-55143		
G185E-8090		
G-12119		
AT3G13610		
G-2101		
G-12541		
G-10543		
G-58800		
G-34503		
G-10853		
HS01328		
G-80500		
HS05368	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130309'>ENSG00000130309</a>	
G-14618		
G-43829		
G-15067		
G-11320		
G-80872		
G-44200		
HS09293		
G-8966		
G-15492		
G-11582		
G-44618		
G-17740		
G-10064		
G-9600		
G-55125		
G185E-7828		
G-12096		
AT3G08610		
G-203		
G-12521		
G-10523		
G-58783		
G-34486		
G-10823		
HS01113		
G-80483		
HS05215	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000128683'>ENSG00000128683</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=GAD1'>GAD1</a>
G-14597		
G-43805		
G-15046		
G-11273		
G-80856		
G-44184		
HS09136		
G-882		
YPR035W		
G-15476		
G-11565		
G-44602		
G-17718		
G-10048		
G-9581		
G-55107		
G185E-7781		
G-12079		
AT3G02230		
G-1961		
G-12500		
G-10502		
G-58767		
G-3441		
G-10807		
HS00942		
G-80466		
HS05019	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000126457'>ENSG00000126457</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=HRMT1L2'>HRMT1L2</a>
G-14574		
G-43789		
G-15026		
G-11253		
G-80841		
G-44167		
HS08982	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000164024'>ENSG00000164024</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=METAP1'>METAP1</a>
G-8608		
YNL130C		
G-15458		
G-11549		
G-44585		
G-17702		
G-10032		
G-9556		
G-55078		
G185E-7210		
G-12063		
HMPREF1322_RS08490		
AT2G44810		
HMPREF1322_RS08510		
G-187		
YJL088W		
G-12480		
BSU22780		
G-10481		
G3O-33353		
G-58750		
RHA1_RO08163		
G-329		
YIL083C		
G-10786		
BSU15520		
HS00798	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000064225'>ENSG00000064225</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ST3GALVI'>ST3GALVI</a>
G3O-32618		
G-80449		
MTR.40725.1.S1_AT		
HS04703	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000123983'>ENSG00000123983</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FACL3'>FACL3</a>
YGR177C		
G-14546		
BSU13600		
G-43772		
G3O-31510		
G-15011		
MGI:1859310		
G-11234		
YFR055W		
G-80825		
BSU10850		
G-44151		
G3O-30552		
HS08717	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000162688'>ENSG00000162688</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=AGL'>AGL</a>
HS17594	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000180917'>ENSG00000180917</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FLJ11171'>FLJ11171</a>
G-8321		
YDR454C		
YML008C		
BSU02750		
G-15440		
G3O-29711		
G-11528		
HS16070	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000172296'>ENSG00000172296</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=C20orf38'>C20orf38</a>
G-44568		
YDL174C		
G-17686		
BAB_RS30325		
G-10009		
G3O-29		
G-9539		
HS15193	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000164398'>ENSG00000164398</a>	
G-55057		
YBR176W		
G185E-6494		
BAB_RS26645		
G-12047		
G1G01-888		
AT2G38700		
HS14042	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000144647'>ENSG00000144647</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FLJ14566'>FLJ14566</a>
G-18090		
VC0780		
G-12461		
BAB_RS18470		
G-10457		
G1G01-4528		
G-58734		
HS13603	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000135974'>ENSG00000135974</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MGC5509'>MGC5509</a>
G-323		
TX72_RS11185		
G-10764		
AT5G59440		
HS00622		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=GLDC'>GLDC</a>
G1G01-4394		
G-80427		
HS13103	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000123989'>ENSG00000123989</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FLJ22678'>FLJ22678</a>
HS04505	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000121579'>ENSG00000121579</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MAK3P'>MAK3P</a>
TX72_RS08615		
G-14515		
AT5G36700		
G-43756		
G1G01-2597		
G-14995		
HS12099	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000043093'>ENSG00000043093</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=RP42'>RP42</a>
G-11216		
TX72_RS03295		
G-80808		
AT5G08640		
G-44135		
G185E-8103		
HS08544	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000160868'>ENSG00000160868</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP3A4'>CYP3A4</a>
HP_RS07825		
G-81185		
TX72_RS01010		
YKL004W		
AT4G23850		
G-15425		
G185E-7345		
G-11506		
HP_RS05170		
G-44550		
SYNPCC7942_2316		
G-1767		
AT4G09320		
DTC1		
G185E-5506		
G-9516		
HP_RS01950		
G-55039		
SYNPCC7942_1979		
G185E-5852		
AT3G51240		
G-12026		
G185E-4244		
AT2G34555		
HP_RS00435		
G-9513		
SYNPCC7942_1344		
G-55036		
AT3G22740		
G185E-5517		
G-9370		
G-12023		
HP0326B		
AT2G33220		
SYNPCC7942_1068		
G-18071		
AT3G03480		
G-12433		
G-2903		
G-10430		
HMPREF1322_RS08585		
G-58348		
SYNPCC7942_0639		
G-313		
YPL117C		
G-107548		
AT2G38670		
HS00434	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000023909'>ENSG00000023909</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=GCLM'>GCLM</a>
EG12410		
G-80408		
HMPREF1322_RS03555		
HS04237	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000118600'>ENSG00000118600</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM5'>TMEM5</a>
SYNPCC7942_0331		
G-14491		
YOR103C		
G-43736		
AT2G07727		
G-14976		
EG11293		
G-11184		
HMPREF1322_RS00485		
G-80789		
STM3719		
G-44116		
YNL280C		
HS08358	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000159131'>ENSG00000159131</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=GART'>GART</a>
AT1G65860		
G-81165		
CT_591		
YGR157W		
GIO2-1004		
G-15407		
YMR207C		
G-11485		
AT1G32900		
G-44531		
BSU38760		
G-17652		
G6989		
BP07_RS03250		
SM_B20949		
G-9477		
YML019W		
G-55018		
AT1G02880		
G185E-5248		
BSU36930		
G-12005		
G66-33210	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000255154'>ENSG00000255154</a>	
AT2G28190		
SCO5893		
G-18055		
YLR100W		
G-12417		
AF_RS03625		
G-10402		
BSU35570		
G-58331		
G6527		
G-301		
SCO5080		
G-107529		
YKL148C		
HS00315		
BSU29390		
G-7981		
G3O-34098		
HS04123	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117394'>ENSG00000117394</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC2A1'>SLC2A1</a>
RHA1_RO10214		
G-14464		
YJL002C		
G-43718		
BSU22540		
G-14957		
G3O-33092		
G-11168		
RHA1_RO08060		
G-80773		
YIL043C		
G-44100		
BSU15490		
HS08173	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000157064'>ENSG00000157064</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=C1orf15'>C1orf15</a>
G3O-32216		
G-81149		
MGI:94876		
YER091C		
YGR019W		
G-15381		
BSU13570		
G-11466		
G3O-31320		
G-44507		
MGI:1316649		
G-17638		
YFR019W		
ATMG00730		
BSU10530		
G-9457		
G3O-30409		
G-55002		
HS17108	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000178700'>ENSG00000178700</a>	
G-9995		
YDR315C		
G-11983		
BSU01530		
AT2G24210		
G3O-29519		
G-18037		
HS15970	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000171262'>ENSG00000171262</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000171262'>ENSG00000171262</a>
G-12401		
YDL067C		
G-10385		
BAB_RS30310		
G-58315		
G3O-28		
G-2966		
HS14850	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000161048'>ENSG00000161048</a>	
G-107514		
YBR110W		
HS00112	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000004779'>ENSG00000004779</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFAB1'>NDUFAB1</a>
BAB_RS26630		
G-7641		
G1G01-885		
HS04027		
HS13925	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000142453'>ENSG00000142453</a>	
G-1361		
VC0773		
G-43701		
BAB_RS17610		
G-14941		
G1G01-4524		
G-11150		
HS13469	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133247'>ENSG00000133247</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MGC2705'>MGC2705</a>
G-80757		
TX72_RS09985		
G-44082		
AT5G53850		
HS07962		
G1G01-4391		
G-81133		
HS13020		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=C1orf19'>C1orf19</a>
YDR001C		
TX72_RS07680		
G-15355		
AT5G25900		
G-11444		
G1G01-166		
G-44486		
HS12012	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000006459'>ENSG00000006459</a>	
G-17621		
TX72_RS02880		
AT5G67590		
AT5G03290		
G-9441		
G185E-7836		
G-54987		
HP_RS07640		
G-9968		
TX72_RS00750		
G-11960		
AT4G22880		
AT2G19800		
G185E-7238		
G-18020		
HP_RS04670		
G-12386		
SYNPCC7942_2234		
G-10365		
G185E-5382		
G-58299		
HP_RS01615		
G-285		
SYNPCC7942_1882		
G-107499		
AT3G48170		
HS00034	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000212907'>ENSG00000212907</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MTND4L'>MTND4L</a>
G12WB-500		
G-7084		
HP_RS00200		
HS03897		
SYNPCC7942_1250		
G-12835		
AT3G17810		
G-433		
G-80432		
G-14912		
HP0197		
G-11132		
SYNPCC7942_1053		
G-80741		
AT2G47240		
G-44066		
G-15453		
HS07754		
HMPREF1322_RS06825		
G-81117		
SYNPCC7942_0578		
YBR003W		
YPL028W		
G-15339		
AT2G37760		
G-11426		
EG12097		
G-44470		
HMPREF1322_RS02720		
G-1722		
SYNPCC7942_0309		
AT5G61760		
YOR054C		
G-9418		
AT2G04350		
G-54971		
EG11195		
G-9948		
HMPREF1322_RS00185		
G-11941		
STM3716		
AT2G03760		
YNL202W		
G-18004		
AT1G62570		
G-12370		
CT_055		
G-10348		
GCQ7-3299		
G-58283		
STM1332		
G-27228		
YMR149W		
G-107484		
AT1G26810		
HS00012		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=EXT1'>EXT1</a>
BSU38530		
G-6724		
G6770		
HS03763		
SM_B20944		
G-12807		
YLR395C		
G-418		
AF_RS11105		
G-14893		
BSU35750		
G-11115		
G66-32922	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENST00000359246'>ENST00000359246</a>	
G-80725		
SCO5890		
G-44050		
YLR038C		
HS07681	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000150656'>ENSG00000150656</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=CPGL2'>CPGL2</a>
AF_RS01920		
G-81101		
BSU35530		
SYNPCC7942_0413		
G6425		
G-15320		
SCO5073		
G-11405		
YKL088W		
G-44454		
BSU28510		
G-164		
G3O-34034		
AT5G55120		
RHA1_RO10211		
G-9382		
G3O-33945		
G-544		
RHA1_RO10145		
G-9931		
YIR032C		
G-11917		
BSU19460		
AT1G79010		
G3O-33060		
G-17990		
RHA1_RO08057		
G-12354		
YHR174W		
G-10332		
BSU14920		
G-58267		
G3O-32147		
G-27213		
MGI:2444110		
G-107468		
YGL234W		
GMETA-14677		
BSU11720		
G-6563		
G3O-31243		
HS03629	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000112893'>ENSG00000112893</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MAN2A1'>MAN2A1</a>
MGI:1277124		
G-12789		
YER069W		
G-401		
BSU10130		
G-14877		
G3O-30218		
G-111		
HS16618	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000176261'>ENSG00000176261</a>	
G-80709		
YDR236C		
G-44034		
BSU00740		
HS07514	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000148334'>ENSG00000148334</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGES2'>PTGES2</a>
G3O-29358		
G-81076		
HS15713	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000168803'>ENSG00000168803</a>	
STM2052		
YDL042C		
G-15304		
BAB_RS28150		
G-11389		
G3O-10		
G-44438		
HS14634	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000156795'>ENSG00000156795</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FLJ10204'>FLJ10204</a>
G-16081		
YBL082C		
AT5G49460		
BAB_RS21550		
G-9327		
G1G01-56		
G-526		
HS13887		
G-9912		
TX72_RS13115		
G-11896		
ATU3998		
AT1G76090		
G1G01-4461		
G-17971		
HS13433	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132570'>ENSG00000132570</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=DCOHM'>DCOHM</a>
G-12333		
TX72_RS09910		
G-10313		
AT5G51820		
G-58250		
G1G01-4388		
G-27199		
HS12849	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115593'>ENSG00000115593</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000115593'>ENSG00000115593</a>
G-107453		
TX72_RS07520		
GDQC-111218		
AT5G23300		
G-633		
G1G01-110		
AT4G35790		
HS11961		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MAN2A2'>MAN2A2</a>
HS03456	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000111728'>ENSG00000111728</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SIAT8A'>SIAT8A</a>
TX72_RS01525		
G-12773		
AT4G37930		
G-385		
G185E-7827		
G-14861		
HP_RS06790		
G-11073		
SYNPCC7942_2538		
G-80692		
AT4G20960		
G-44018		
G185E-6485		
HS07385	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000147050'>ENSG00000147050</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=KDM6A'>KDM6A</a>
HP_RS03385		
G-81060		
SYNPCC7942_2094		
RHA1_RO04679		
AT4G01070		
G-15288		
G185E-5101		
G-44422		
HP_RS01330		
G-16063		
SYNPCC7942_1679		
AT5G43780		
AT3G29670		
G-9304		
G12WB-2962		
G-5165		
HP_RS00100		
G-9895		
SYNPCC7942_1232		
G-11876		
AT3G11980		
AT1G69500		
G-630		
G-17951		
HP0191		
G-12310		
SYNPCC7942_1047		
G-10287		
AT2G44490		
G-58234		
G-15274		
G-27182		
HMPREF1322_RS06425		
G-107438		
SYNPCC7942_0475		
G66-37869	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000185883'>ENSG00000185883</a>	
YOR303W		
G-63070		
AT2G31830		
AT4G32210		
EG11725		
HS03332	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000110717'>ENSG00000110717</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFS8'>NDUFS8</a>
HMPREF1322_RS02295		
G-12757		
SYNPCC7942_0260		
G-3770		
YOL141W		
G-14843		
AT1G79460		
G-11047		
EG11121		
G-80676		
GQT-4007		
G-44002		
STM3712		
HS07207	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000144827'>ENSG00000144827</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FLJ11342'>FLJ11342</a>
YNL048W		
G-81043		
AT1G60980		
HS11928		
CHLREDRAFT_147968		
G-15268		
G7853		
G-44408		
STM0690		
G-16041		
YMR062C		
AT5G38410		
AT1G22940		
G-9250		
BSU38500		
G-507		
G6653		
G-9864		
SCO6279		
G-11856		
YLR307W		
AT1G65880		
AF_RS09700		
G-17930		
BSU35720		
G-10269		
G66-32545	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENST00000397299'>ENST00000397299</a>	
G-58210		
SCO5886		
G-27165		
YLL041C		
G-107422		
ACIAD0832		
G3O-33209		
BSU34120		
G-63053		
G6190		
G-12297		
SCO4636		
AT4G27440		
YKL024C		
HS03167	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000108839'>ENSG00000108839</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ALOX12'>ALOX12</a>
BSU28430		
G-12739		
G3O-33724		
G-3681		
RHA1_RO10136		
G-11027		
YIR027C		
G-80660		
BSU18000		
G-43986		
G3O-32837		
HS07088	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000143627'>ENSG00000143627</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PKLR'>PKLR</a>
Q0275		
G-81028		
YHR018C		
G-14830		
BSU14890		
HS11355	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000179142'>ENSG00000179142</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP11B2'>CYP11B2</a>
G3O-32052		
G-15248		
MGI:2135760		
G-44390		
YGL191W		
G-16016		
BSU11690		
AT5G26000		
G3O-31118		
G-9230		
MGI:108074		
G-492		
YER015W		
G-9831		
BSU08650		
G-11840		
G3O-30162		
AT1G58300		
HS16266	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000173868'>ENSG00000173868</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PHOSPHO1'>PHOSPHO1</a>
G-17913		
YDR196C		
G-10247		
BP07_RS06345		
G-58194		
G3O-29201		
G-27146		
HS15623	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000168004'>ENSG00000168004</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=HRLP5'>HRLP5</a>
G-10736		
YCL018W		
G3O-30749		
BAB_RS26685		
G-63039		
G1YI0-2		
G-12280		
HS14498	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000153989'>ENSG00000153989</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC116150'>LOC116150</a>
AT4G21540		
YAL062W		
HS02944	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000106692'>ENSG00000106692</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FCMD'>FCMD</a>
BAB_RS20495		
G-12723		
G1G01-4964		
G-356		
HS13795	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000139718'>ENSG00000139718</a>	
G-1101		
TX72_RS11470		
G-80644		
ATMG00220		
G-43970		
G1G01-4458		
HS06868	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000141744'>ENSG00000141744</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PNMT'>PNMT</a>
TX72_RS09380		
G-81012		
AT5G47720		
G-14813		
G1G01-4375		
HS11043	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000176387'>ENSG00000176387</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=HSD11B2'>HSD11B2</a>
HS12737	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000111300'>ENSG00000111300</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FLJ13089'>FLJ13089</a>
G-15229		
TX72_RS06550		
G-44373		
AT5G17380		
AT5G18170		
G1G01-107		
G-9196		
HS11950		
G-4541		
TX72_RS01340		
G-9814		
AT4G33790		
G-16004		
G185E-7686		
G-11812		
HP_RS06335		
AT1G49140		
SYNPCC7942_2525		
G-17897		
AT4G16700		
G-10230		
G185E-6398		
G-58177		
HP_RS02915		
G-27129		
SYNPCC7942_2091		
G-10715		
AT3G61220		
G1G01-442		
G185E-4787		
G-63021		
HP_RS00545		
G-12263		
SYNPCC7942_1542		
AT4G16130		
AT3G25900		
HS02763		
G12WB-1825		
G-12701		
HP0862		
G-34645		
SYNPCC7942_1182		
G-10994		
AT3G06860		
G-80627		
G-55193		
G-43954		
HP0027		
HS06719	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000140459'>ENSG00000140459</a>	
SYNPCC7942_0893		
G-80996		
YPR183W		
G-14792		
AT2G43090		
HS10828	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000196177'>ENSG00000196177</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ACADSB'>ACADSB</a>
G-15266		
G-15211		
HMPREF1322_RS04805		
G-44341		
SYNPCC7942_0407		
AT5G13800		
YOR221C		
G-9173		
AT2G24190		
G-44749		
EG11548		
G-9789		
HMPREF1322_RS01980		
G-15990		
SYNPCC7942_0118		
G-11795		
YOL058W		
AT1G30040		
AT1G72040		
G-17880		
EG10266		
G-10207		
GJAJ-5254		
G-58154		
STM2088		
G-10690		
YMR296C		
G1G01-2697		
AT1G49710		
G-63005		
BSU39740		
G-12245		
G7616		
AT4G11820		
SM_B20961		
HS02509	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000103489'>ENSG00000103489</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=XYLT1'>XYLT1</a>
