Gene Name	Ensembl	GeneCards
G-107682		
G-15487		
G18NG-9817		
G-10413		
HS16090	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000172469</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ12838</a>
G-14664		
G-44617		
G-257		
G-96		
BSU13720		
AT1G61720		
G-55124		
G-62998		
G-12441		
YBR035C		
G-34615		
G-107572		
G-10911		
G185E-7823		
G3O-31355		
HS02296	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000101654</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>RNMT</a>
G-14500		
G-80602		
G-2005		
HS15524	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000167118</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MGC2668</a>
G-11380		
G-58782		
HS06274		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GALT</a>
G-34481		
BSU11330		
AT4G24650		
G-107926		
G-43928		
HS01050		
TX72_RS11590		
G-15181		
G-80482		
G-10088		
G-14985		
G1G01-46		
G-80973		
G-11203		
G-44304		
HS05077	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000127184</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>COX7C</a>
G3O-30725		
G-11886		
AT3G22200-LER		
HS10034	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000169910</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ASL</a>
G-43800		
HS14470	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000153406</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HSCARG</a>
G-9120		
BBSH		
G-12321		
G-80855		
BSU05900		
G-15955		
G-44181		
G-10550		
G-11730		
TX72_RS09430		
G-12573		
HS08719	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000162694</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>EXTL2</a>
G-44725		
G-881		
G1G01-4398		
G-17847		
G-12196		
G-9760		
YLR180W		
G3O-30162		
G-58122		
G-15470		
G-107667		
G-10392		
HS13779	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000139428</a>	
G18NG-10215		
G-44601		
G-14643		
G-9576		
BP07_RS06325		
G-2485		
G-55103		
AT1G52340		
G-124299		
TX72_RS07385		
G-6181		
G-107557		
G-34590		
G185E-7779		
G1G01-3088		
G-10892		
G-17716		
HS02103	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000100523</a>	
G-14478		
G3O-29358		
G-80586		
G-1941		
G-11360		
G-58766		
BAB_RS26680		
HS06066		
G-107911		
AT4G17050		
HS00906	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000067225</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PKM2</a>
TX72_RS01345		
G-43912		
G-80465		
G-15162		
G-14966		
G1FZ6-5512		
G-10072		
G-11181		
G-80957		
HS04742		
G3O-102		
G-44288		
G-341		
G-11864		
AT3G16785		
HS12737	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000111300</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ13089</a>
HS09849		
G-43784		
G-9096		
ATMG00513		
BAB_RS20080		
G-12302		
G-80840		
G-15939		
G-44164		
SYNPCC7942_2526		
G-10531		
G-11712		
G-44708		
HS08547	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000160882</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CYP11B1</a>
G185E-7686		
G-17830		
G-8607		
G-9732		
G-12180		
HS11959		
G-5704		
YJR010W		
G-12550		
G-15452		
ATU5465		
G-107652		
G-10371		
G18C3-41		
G-44582		
SYNPCC7942_2092		
G-14623		
G-9555		
G-241		
G-55077		
G185E-6610		
AT1G32200		
G-124283		
G-5981		
G-107542		
HP_RS07310		
G-34568		
G185E-7209		
G-10876		
G-17700		
AT5G54810		
HS01985		
G-1384		
G-80570		
G-1841		
SYNPCC7942_1705		
G-11334		
G-58749		
HS05911	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000134780</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>C11orf11</a>
G-107897		
G185E-6032		
AT4G13430		
HS00728	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000059377</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>TBXAS1</a>
G-43895		
G-80448		
HP_RS05170		
G-15146		
G-14950		
G-10055		
G-11165		
AT5G26667		
G-80940		
HS04546		
G-44271		
G-3285		
SYNPCC7942_1240		
G-11847		
AT3G12260		
HS09659	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000167910</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CYP7A1</a>
G-43767		
G185E-5101		
G-9080		
AT5G66690		
G-12287		
G-80824		
HP_RS02910		
G-1591		
G-11674		
G-10510		
HS08411	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000159593</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>APPBP1</a>
AT5G07990		
G-44692		
G-830		
G-17814		
G-12162		
SYNPCC7942_1048		
G-9712		
YGR061C		
G-55300		
G-44151		
G12WB-2962		
G-12534		
G-15435		
G-107638		
G-10354		
YPL227C		
G18C3-38		
G-44565		
G-14609		
G-9538		
HP_RS00545		
G-232		
G-124266		
AT1G20630		
G-107523		
AT4G23850		
G-58857		
G185E-6493		
G-34552		
G-17684		
SYNPCC7942_0485		
G-10854		
G-1302		
HS01815	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000095303</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PTGS1</a>
G-18085		
G-630		
G-80554		
G-58733		
G-15060		
G-107881		
YOR171C		
G-11317		
HS00585		
HS05695	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000132837</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>DMGDH</a>
G-80426		
HP_RS00100		
AT4G02280		
G-14923		
G-43878		
G-11147		
AT4G09320		
G-15125		
HS04318	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000119673</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ZAP128</a>
G-10039		
G-3203		
SYNPCC7942_0294		
G-80924		
AT3G07020		
G-44255		
G-43751		
G-15274		
G-11826		
AT5G60020		
HS09535	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000167283</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP5L</a>
G-80807		
YNR050C		
G-9052		
G-11639		
G-12269		
HS08249	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000157881</a>	
HP0100		
G-15545		
G-81184		
G-10489		
G-12139		
AT3G48720		
G-44676		
YEL058W		
G-17794		
G-44135		
STM3716		
G-9687		
G-15420		
G-55184		
G-10338		
FY484_RS11230		
G-12514		
G-44547		
G-107622		
G-9515		
YMR256C		
G18C3-3		
G-124251		
G-14586		
G-107507		
AT3G20330		
G-228		
G185E-5659		
AT1G15950		
G-17668		
STM2085		
G-58841		
G-12812		
G-34536		
G-55041		
FY484_RS04015		
G-14583		
G-18069		
G-2261		
G-58350		
YML120C		
AT1G15500		
G-107865		
G-58830		
HS00422	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000023228</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NDUFS1</a>
HMPREF1322_RS02295		
G-34533		
G-14903		
G-10821		
G-11129		
AT3G03520		
HS01609		
HS04154	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000117594</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HSD11B1</a>
G-80533		
G-314		
SM_B21690		
G-15035		
AT3G02020		
G-11268		
G-80413		
EG11548		
HS05498	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000131174</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>COX7B</a>
G-43734		
G-15098		
AT5G54190		
YLR260W		
AT3G55630		
G-80791		
G-43859		
G-116		
GT3Z-6196		
G-10013		
HS08089		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>TMLHE</a>
G-80904		
G-81167		
AT2G39030		
G-44231		
G-12116		
G-11799		
YDL103C		
SM2011_RS25830		
HS09293		
G-44119		
G-9030		
G-15404		
EG10412		
G-12249		
G-10322		
G-15524		
G-44531		
YKR053C		
G-10465		
G-9484		
G-44657		
G-124237		
GCEQ-2175		
G-17772		
G-107492		
G-9656		
G185E-5271		
AT2G17130		
G-55162		
G-17653		
G-12487		
G-12795		
SCO5895		
G-107605		
G-55023		
G18C3-12		
G-18053		
BSU39750		
G-14551		
G-58334		
G-2201		
G-107850		
YJR109C		
AT1G08550		
HS00300		
G-58815		
G-14886		
G6760		
G-34516		
G-11112		
G-10803		
HS04074		
AT1G66270		
HS01440	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000083444</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PLOD</a>
G-3021		
G-80516		
AT2G44350		
SCO5086		
G-15018		
G-80397		
G-11248		
G-43716		
BSU38300		
HS05377	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000130377</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PRTD-NY3</a>
AT5G48930		
G-15079		
G-80775		
YIR031C		
AT3G48680		
G-11582		
G-43843		
HS07821	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000152463</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ11106</a>
G66-33018	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000335155</a>	
EU1		
G-12092		
G-80888		
YBL015W		
AT1G43670		
G-44214		
G-44103		
G-11780		
G-15379		
SCO1346		
HS09149		
G-10295		
G-9009		
G-81154		
BSU35710		
G-12232		
G-44507		
YPL057C		
G-9459		
YHR072W		
G-15503		
G-124222		
G-10437		
G-107478		
G6471		
G-44635		
G-9997		
G-17754		
G-17639		
AT1G12140		
G-9631		
G-12778		
G-55143		
G-55007		
RHA1_RO08164		
G-12467		
G-18035		
G-10759		
G-58317		
BSU34050		
G185E-8090		
G-107834		
G-14518		
HS00112	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000004779</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NDUFAB1</a>
YGL226C-A		
G-2083		
G-14870		
AT1G03310		
G-11097		
G3O-34097		
G-58800		
HS03975	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000116039</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP6V1B1</a>
G-34499		
G-2967		
AF_RS06130		
G-107942		
AT2G38230		
HS01216		
G-7862		
MTR.43949.1.S1_AT		
G-80500		
G-43699		
G-15002		
AT5G42810		
BSU29290		
G-11227		
G-80759		
HS05246	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000129151</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>BBOX1</a>
G-11565		
YER062C		
AT3G28180		
HS07702	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000151014</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CCRN4L</a>
G-43824		
G-12076		
G3O-33466		
CISZOG1		
STM4458		
G-80872		
G-44085		
MGI:1328365		
G-44198		
G-15353		
G-11753		
G-10275		
BSU22550		
HS08987	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000164039</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>LOC56898</a>
G-81138		
G-8966		
G-44486		
YDR196C		
G-12214		
G-9443		
YMR261C		
G-124208		
G3O-32702		
G-15488		
G-107461		
G-10414		
G-17622		
HS17320	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000171004</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HS6ST2</a>
G-44618		
G-12762		
G-9600		
G-54992		
BSU15500		
G-55125		
G-18018		
G-12442		
G-9973		
YCR048W		
G-107573		
G-58301		
G185E-7828		
G-107818		
G3O-32020		
G-14501		
HS00035	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000198786</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MTND5</a>
G-2006		
G-14854		
HS16043	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000171953</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATPAF2</a>
G-58783		
G-11069		
G-34482		
G-286		
BSU13580		
G-107927		
AT2G34500		
HS01061	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000072210</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ALDH3A2</a>
G-7144		
YBR002C		
G-80483		
G-431		
G-14986		
AT5G37300		
G3O-31290		
G-11205		
HS03864	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000115286</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NDUFS7</a>
HS05096		
G-80743		
HS15203	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000164494</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>LOC57107</a>
AT3G22370		
G-11549		
G-43801		
HS07581	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000149084</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HSD17B12</a>
BSU10540		
BN159_RS13235		
G-12060		
G-80856		
STM2047		
TX72_RS11460		
G-44182		
G-44069		
G-11731		
G-15337		
G1G01-4529		
HS08749	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000162882</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HAAO</a>
G-10253		
G-882		
G-81122		
G3O-30657		
G-12197		
G-44470		
YLR245C		
G-9420		
HS14230	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000148057</a>	
G-15471		
G-124194		
G-10393		
G-107447		
BSU02750		
G-44602		
G-1723		
G-9581		
G-12744		
TX72_RS09370		
G-55107		
G-54976		
G-1243		
G-18002		
G1G01-4395		
G-107558		
G-9953		
G185E-7781		
G-58285		
G3O-29818		
G-17717		
G-107802		
G-14479		
HS00013		
HS13658	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000137074</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>APTX</a>
G-1942		
G-14836		
G-58767		
G-11042		
BAB_RS31100		
G-107912		
G-27229		
HS00919	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000067829</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>IDH3G</a>
AT2G28880		
TX72_RS04600		
G-80466		
G-6819		
G-14967		
G-415		
G1G01-2698		
G-11182		
AT5G24400		
HS04751	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000124253</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PCK1</a>
HS03728	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000113924</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HGD</a>
G3O-29201		
G-3421		
G-80727		
AT3G17820		
G-11528		
HS13229	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000127125</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ11838</a>
G-43785		
HS07458	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000147614</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP6V0D2</a>
ATMG00516		
G-12044		
BAB_RS26665		
G-80841		
G-44053		
G-44165		
G-15318		
TX72_RS01210		
G-11713		
G-10236		
HS08548	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000160883</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HK3</a>
G-81106		
G18NG-10193		
G-8608		
G-44454		
G-12181		
REUT_A1589		
G3IU-7234		
YJR057W		
G-9384		
G-15454		
G-12418		
HS12604	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000105755</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>YF13H12</a>
G-10372		
G-107431		
G-44583		
G-1641		
BAB_RS19300		
G-9556		
G-12728		
G-55078		
G-549		
SYNPCC7942_2426		
G-124284		
G-17988		
G-107543		
G-9936		
G185E-7592		
G185E-7210		
G-58269		
G-17701		
G-107788		
HS11947		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GLCE</a>
G-1385		
GMETA-14677		
G-1842		
G-14820		
ATU0151		
G-58750		
G-11021		
G-107898		
G-27214		
SYNPCC7942_2048		
HS00730	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000059573</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PYCS</a>
AT2G25710		
G-80449		
G-664		
G185E-6607		
G-14951		
G-399		
G-11166		
AT5G17520		
HP_RS06725		
HS04553		
HS03550	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000112294</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ALDH5A1</a>
G-3286		
G-80711		
AT5G51970		
AT3G13110		
G-11506		
G-43768		
HS07270		
SYNPCC7942_1554		
AT5G66760		
G-12023		
G-80825		
G-44037		
G185E-5525		
G-11675		
G-15302		
HS08412		
G-10216		
HP_RS04670		
G-8321		
G-81081		
G-12163		
G-44438		
AT5G24300		
YGR087C		
HS11697		
G-44152		
G-9338		
SYNPCC7942_1198		
G-15436		
G-124164		
G-10355		
G-107415		
G185E-4787		
G-44566		
G-16082		
G-9539		
G-12712		
HP_RS02855		
G-55057		
G-5283		
G-124267		
G-17969		
AT4G39120		
G-107524		
G-9918		
G185E-6494		
G-58252		
SYNPCC7942_0978		
G-17685		
G-107773		
G-131		
GDQC-111218		
G12WB-1825		
G-18086		
G-14798		
G-58734		
G-11007		
YPL117C		
G-107882		
G-272		
HS00586	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000047249</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP6V1H</a>
AT2G20370		
HP_RS00520		
G-80427		
G-637		
G-14927		
G-383		
AT4G22880		
G-11148		
AT5G13640		
HS04324	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000119689</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>DLST</a>
HS03372	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000111144</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>LTA4H</a>
SYNPCC7942_0424		
G-322		
G-80694		
AT3G07270		
G-11488		
G-55193		
G-43752		
HS07139	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000144035</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NAT8</a>
AT5G60540		
G-12005		
YOR126C		
G-80808		
G-44021		
G-11640		
G-15286		
HP0862		
HS08259	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000158008</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>EXTL1</a>
G-10193		
G-81185		
G-81065		
AT4G02780		
G-12140		
G-44422		
YER019W		
HS11356	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000179148</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ALOXE3</a>
SYNPCC7942_0143		
G-44136		
G-9306		
G-15421		
G-12415		
G-15266		
G-10339		
G-10728		
G-44548		
G-16064		
YNR019W		
G-9516		
G-12687		
G-124252		
G-520		
HP0026		
G-107508		
G-17949		
G185E-5852		
G-99		
AT3G46940		
G-17669		
G-58236		
G-1282		
G-107758		
STM3712		
G-55044		
G66-37870	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000182220</a>	
G-18070		
G-14775		
FY484_RS09260		
G-58351		
G-10991		
G-107866		
G-27183		
YMR217W		
HS00424	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000023330</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ALAS1</a>
AT2G06925		
G-14904		
G-63076		
HMPREF1322_RS04805		
G-11130		
G-3769		
HS04162	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000117643</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MAN1C1</a>
HS03272	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000109956</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>B3GAT1</a>
AT3G17240		
G-3141		
G-80678		
AT3G02230		
G-11469		
FY484_RS01130		
G-80414		
HS07011	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000143224</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PPOX</a>
G-43735		
AT5G08335		
YML086C		
AT5G54510		
G-11983		
G-80792		
G-44005		
HMPREF1322_RS01980		
G-11600		
G-15264		
HS08097		
G-10171		
AT3G01500		
G-81168		
G-81048		
G-12117		
G-44408		
SM_B20958		
YDL168W		
HS11074	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000176715</a>	
G-44120		
G-9253		
EG11467		
G-15405		
G-12406		
G-10323		
G-10705		
YLR175W		
G-44532		
G-16042		
G-9488		
G-10660		
GQT-3947		
G-124238		
G-12667		
G-107493		
G-511		
AT2G37770		
G185E-5349		
G-17928		
G-17654		
G-9874		
SGL_RS17380		
G-12796		
G-58212		
G-55024		
G-107743		
CT_855		
G-18054		
G3O-33268		
G-58335		
G-14759		
YKL216W		
G-107851		
G-10974		
HS00305	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000011177</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>INMT</a>
G-27166		
G7756		
G-14887		
AT1G79500		
G-11113		
G-63058		
AT2G05830		
HS04076		
G-367		
G-303		
HS03054		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>AKR1C3</a>
SCO5891		
AT2G44810		
G-80662		
G-80398		
G-11450		
BSU39720		
G-43717		
HS06826	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000141429</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GALNT1</a>
AT5G48950		
AT5G04590		
YJR019C		
G-80776		
G-11960		
G-11583		
G-43989		
G6652		
HS07832	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000152556</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PFKM</a>
G-15246		
G-12093		
G-10155		
AT1G65520		
YBL098W		
G-81033		
G-44104		
G-44390		
SCO5074		
G-15380		
HS10869	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000175040</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CHST2</a>
EG11190		
G-10296		
G-9233		
BSU38160		
G-81155		
G-12391		
EG12312		
G-44508		
G-10678		
YIL160C		
G-9460		
G-16017		
EG11675		
G-124223		
G-10635		
G66-32694	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000285387</a> // <a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000213619</a> // <a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000263774</a>	
G-107479		
G-12651		
EG10685		
G185E-4233		
G-497		
AT1G32900		
G-1764		
G-17911		
G6239		
G-12779		
G-9848		
RHA1_RO10212		
G-55008		
G-58196		
EG11746		
G-18036		
G-107728		
BSU35680		
G-58318		
G3O-31543		
EG10922		
G-107835		
G-14741		
YHR007C		
HS00120	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000004961</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HCCS</a>
G-10958		
EG10004		
G-14871		
G-27147		
G6269		
G-11098		
AT1G77090		
EG11747		
HS03979		
G-63043		
AT1G02930		
G-2968		
G-354		
G6236		
AT2G38700		
HS02884		
RHA1_RO08161		
G-7863		
G-80646		
G185E-5339		
G-43700		
G-11429		
BSU33530		
AT5G43280		
HS06673	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000139988</a>	
G-7881		
G-80760		
AT4G36220		
YGL187C		
G-11566		
G-11941		
G-249		
HS07707	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000151093</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ20604</a>
G-43973		
G3O-34012		
G-12077		
G-15226		
G7324		
SYNPCC7942_0224		
G-10139		
AF_RS05405		
G-44086		
G-81017		
G185E-7106		
G-15354		
G-44373		
MGI:96090		
G-10276		
HS10620	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000173120</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FBXL11</a>
